1443783851680	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.removetagsfromviews	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851680	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.removetagsfromviews	PerformanceMetrics.RequestsProcessed	vizportal	0
1443783851680	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.removetagsfromviews	PerformanceMetrics.AverageRequestLatency	vizportal	0.0
1443783851375	WIN-1SOR7LVE87T	tableau.health.jmx:name=iclientxmlappservice.getworkbookthumbnail	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851375	WIN-1SOR7LVE87T	tableau.health.jmx:name=iclientxmlappservice.getworkbookthumbnail	PerformanceMetrics.RequestsProcessed	vizportal	0
1443783851375	WIN-1SOR7LVE87T	tableau.health.jmx:name=iclientxmlappservice.getworkbookthumbnail	PerformanceMetrics.AverageRequestLatency	vizportal	0.0
1443783851465	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.addtagstoviews	PerformanceMetrics.AverageBatchSize	vizportal	0.0
1443783851465	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.addtagstoviews	PerformanceMetrics.AverageBatchFailure	vizportal	0.0
1443783851465	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.addtagstoviews	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851465	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.addtagstoviews	PerformanceMetrics.RequestsProcessed	vizportal	0
1443783851465	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.addtagstoviews	PerformanceMetrics.AverageRequestLatency	vizportal	0.0
1443783851638	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.deleteremoterefreshschedules	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851638	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.deleteremoterefreshschedules	PerformanceMetrics.RequestsProcessed	vizportal	0
1443783851638	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.deleteremoterefreshschedules	PerformanceMetrics.AverageRequestLatency	vizportal	0.0
1443783851780	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.setsubscriptionsubject	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851780	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.setsubscriptionsubject	PerformanceMetrics.RequestsProcessed	vizportal	0
1443783851780	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.setsubscriptionsubject	PerformanceMetrics.AverageRequestLatency	vizportal	0.0
1443783851595	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.getdatasource	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851595	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.getdatasource	PerformanceMetrics.RequestsProcessed	vizportal	0
1443783851595	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.getdatasource	PerformanceMetrics.AverageRequestLatency	vizportal	0.0
1443783851676	WIN-1SOR7LVE87T	tableau.health.jmx:name=iclientxmlappservice.getpublisheddatasource	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851676	WIN-1SOR7LVE87T	tableau.health.jmx:name=iclientxmlappservice.getpublisheddatasource	PerformanceMetrics.RequestsProcessed	vizportal	0
1443783851676	WIN-1SOR7LVE87T	tableau.health.jmx:name=iclientxmlappservice.getpublisheddatasource	PerformanceMetrics.AverageRequestLatency	vizportal	0.0
1443783851404	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.disassociateoauthcredential	PerformanceMetrics.RequestsFailed	vizportal	0
